date,open,high,low,close,volume,source,price
2025-06-20,17.679977416992188,17.80661964416504,17.431873321533203,17.534568786621094,1522942.0,yahoo_10_years,17.534568786621094
2025-06-21,17.534568786621094,17.739641189575195,15.719143867492676,16.121089935302734,159443.0,yahoo_10_years,16.121089935302734
2025-06-22,16.121089935302734,16.577011108398438,14.901777267456056,15.715439796447754,386765.0,yahoo_10_years,15.715439796447754
2025-06-23,15.715439796447754,18.126747131347656,14.760668754577637,17.991334915161133,404896.0,yahoo_10_years,17.991334915161133
2025-06-24,17.991334915161133,18.573095321655273,16.65442657470703,17.52285385131836,753152.0,yahoo_10_years,17.52285385131836
2025-06-25,17.52285385131836,17.61121368408203,15.264592170715332,16.183055877685547,401976.0,yahoo_10_years,16.183055877685547
2025-06-26,16.183055877685547,16.634666442871094,15.54844570159912,15.871678352355955,181381.0,yahoo_10_years,15.871678352355955
2025-06-27,15.871678352355955,16.259389877319336,15.539586067199709,16.169164657592773,410493.0,yahoo_10_years,16.169164657592773
2025-06-28,16.169164657592773,16.4301700592041,15.02452564239502,16.278844833374023,102218.0,yahoo_10_years,16.278844833374023
2025-06-29,16.278844833374023,17.158382415771484,15.152446746826172,16.96967315673828,190307.0,yahoo_10_years,16.96967315673828
2025-06-30,16.96967315673828,16.988557815551758,15.341794967651367,16.237884521484375,339142.0,yahoo_10_years,16.237884521484375
2025-07-01,16.237884521484375,16.3748836517334,15.211673736572266,15.336029052734377,529284.0,yahoo_10_years,15.336029052734377
2025-07-02,15.336029052734377,16.48944664001465,15.310574531555176,16.09235954284668,145679.0,yahoo_10_years,16.09235954284668
2025-07-03,16.09235954284668,16.60912322998047,15.38259983062744,16.14662742614746,169961.0,yahoo_10_years,16.14662742614746
2025-07-04,16.14662742614746,16.225605010986328,14.247010231018066,15.420058250427246,128441.0,yahoo_10_years,15.420058250427246
2025-07-05,15.420058250427246,15.438258171081545,14.733826637268066,15.208585739135742,266367.0,yahoo_10_years,15.208585739135742
2025-07-06,15.208585739135742,15.576677322387695,14.923534393310549,15.337093353271484,151646.0,yahoo_10_years,15.337093353271484
2025-07-07,15.337093353271484,15.569501876831056,14.854247093200684,15.01478385925293,1386557.0,yahoo_10_years,15.01478385925293
2025-07-08,15.01478385925293,15.136531829833984,14.719040870666504,15.021428108215332,121067.0,yahoo_10_years,15.021428108215332
2025-07-09,15.021428108215332,16.42767906188965,14.877365112304688,16.241243362426758,326744.0,yahoo_10_years,16.241243362426758
2025-07-10,16.241243362426758,17.790735244750977,16.08740234375,17.55853271484375,125176.0,yahoo_10_years,17.55853271484375
2025-07-11,17.55853271484375,18.79558753967285,17.2903995513916,18.456523895263672,204212.0,yahoo_10_years,18.456523895263672
