date,open,high,low,close,volume,source,price
2024-03-13,3.698896884918213,4.462544918060303,2.7631070613861084,3.2556819915771484,936482509.0,yahoo_10_years,3.2556819915771484
2024-03-14,3.2556819915771484,3.2602241039276123,2.885519027709961,3.035254955291748,392539958.0,yahoo_10_years,3.035254955291748
2024-03-15,3.035254955291748,3.090837001800537,2.633929967880249,2.749664068222046,339178593.0,yahoo_10_years,2.749664068222046
2024-03-16,2.748845100402832,3.038064956665039,2.649648904800415,2.8823060989379883,407652243.0,yahoo_10_years,2.8823060989379883
2024-03-17,2.8823130130767822,2.9225149154663086,2.633312940597534,2.7840089797973633,214767923.0,yahoo_10_years,2.7840089797973633
2024-03-18,2.7843289375305176,2.793597936630249,2.211824893951416,2.3008759021759033,291631920.0,yahoo_10_years,2.3008759021759033
2024-03-19,2.358980894088745,2.3787269592285156,2.007999897003174,2.1402781009674072,260708796.0,yahoo_10_years,2.1402781009674072
2024-03-20,2.1402781009674072,2.642008066177368,2.0475399494171143,2.5927278995513916,235075838.0,yahoo_10_years,2.5927278995513916
2024-03-21,2.5927278995513916,2.7292299270629883,2.395585060119629,2.4999570846557617,167098663.0,yahoo_10_years,2.4999570846557617
2024-03-22,2.4999570846557617,2.511549949645996,2.287611961364746,2.3889710903167725,106630822.0,yahoo_10_years,2.3889710903167725
2024-03-23,2.3889710903167725,2.538037061691284,2.3364830017089844,2.409363031387329,101780041.0,yahoo_10_years,2.409363031387329
2024-03-24,2.409482955932617,2.4640591144561768,2.329108953475952,2.444524049758911,76921085.0,yahoo_10_years,2.444524049758911
2024-03-25,2.4444429874420166,2.513211965560913,2.3625919818878174,2.4611120223999023,117255087.0,yahoo_10_years,2.4611120223999023
2024-03-26,2.4611120223999023,2.6144518852233887,2.3844780921936035,2.444129943847656,136717117.0,yahoo_10_years,2.444129943847656
2024-03-27,2.444129943847656,3.7131800651550297,2.4290549755096436,3.698004961013794,662103341.0,yahoo_10_years,3.698004961013794
2024-03-28,3.698518991470337,3.864535093307495,3.0576589107513428,3.1406359672546387,578183371.0,yahoo_10_years,3.1406359672546387
2024-03-29,3.1406359672546387,3.456605911254883,3.0677061080932617,3.175020933151245,252964698.0,yahoo_10_years,3.175020933151245
2024-03-30,3.1732890605926514,3.2869369983673096,2.902585983276367,2.952894926071167,168581741.0,yahoo_10_years,2.952894926071167
2024-03-31,2.952894926071167,3.045768976211548,2.907006025314331,2.9770400524139404,134757034.0,yahoo_10_years,2.9770400524139404
2024-04-01,2.9770350456237793,3.1041719913482666,2.739763021469116,3.0356791019439697,205311661.0,yahoo_10_years,3.0356791019439697
2024-04-02,3.0356600284576416,3.2922608852386475,2.8150229454040527,3.080935001373291,419914853.0,yahoo_10_years,3.080935001373291
2024-04-03,3.080935001373291,3.3161609172821045,2.9239048957824707,2.939763069152832,264186122.0,yahoo_10_years,2.939763069152832
2024-04-04,2.939763069152832,3.152833938598633,2.795527935028076,3.10713791847229,170267207.0,yahoo_10_years,3.10713791847229
2024-04-05,3.1071760654449463,3.1361029148101807,2.8201749324798584,2.883105993270874,149323106.0,yahoo_10_years,2.883105993270874
2024-04-06,2.883105993270874,2.9849889278411865,2.870106935501098,2.930572032928467,90168220.0,yahoo_10_years,2.930572032928467
2024-04-07,2.930572032928467,3.1237919330596924,2.9189178943634033,2.9708681106567383,136535950.0,yahoo_10_years,2.9708681106567383
2024-04-08,2.9708681106567383,3.14461898803711,2.869823932647705,3.1010119915008545,158458513.0,yahoo_10_years,3.1010119915008545
2024-04-09,3.1010119915008545,3.1826789379119873,2.7376060485839844,2.761575937271118,149972127.0,yahoo_10_years,2.761575937271118
2024-04-10,2.761575937271118,2.791011095046997,2.5190560817718506,2.6613690853118896,158286557.0,yahoo_10_years,2.6613690853118896
2024-04-11,2.6613690853118896,2.6623189449310303,2.37874698638916,2.437346935272217,98104438.0,yahoo_10_years,2.437346935272217
2024-04-12,2.437688112258911,2.496877908706665,1.621821045875549,1.9109090566635132,206286596.0,yahoo_10_years,1.9109090566635132
2024-04-13,1.9109090566635132,1.910936951637268,1.3866790533065796,1.5909459590911863,146954105.0,yahoo_10_years,1.5909459590911863
2024-04-14,1.5909459590911863,1.840636968612671,1.5332039594650269,1.8382489681243896,117436052.0,yahoo_10_years,1.8382489681243896
2024-04-15,1.8421390056610107,1.87404203414917,1.55669105052948,1.6125580072402954,84270794.0,yahoo_10_years,1.6125580072402954
