date,open,high,low,close,volume,source,price
2018-11-09,88.30269622802734,89.5656967163086,50.680999755859375,68.75080108642578,2585660.0,yahoo_10_years,68.75080108642578
2018-11-10,70.2655029296875,98.51339721679688,61.192901611328125,87.05580139160156,4748070.0,yahoo_10_years,87.05580139160156
2018-11-11,87.6958999633789,125.11199951171876,83.154296875,113.46700286865234,8902820.0,yahoo_10_years,113.46700286865234
2018-11-12,116.45500183105467,123.55599975585938,104.4499969482422,112.06400299072266,10779600.0,yahoo_10_years,112.06400299072266
2018-11-13,109.90299987792967,208.40199279785156,109.29900360107422,208.40199279785156,20708000.0,yahoo_10_years,208.40199279785156
2018-11-14,205.75599670410156,243.78500366210935,155.3820037841797,174.80799865722656,36795500.0,yahoo_10_years,174.80799865722656
2018-11-15,176.281005859375,179.51400756835938,70.96920013427734,93.70279693603516,40105900.0,yahoo_10_years,93.70279693603516
2018-11-16,94.46510314941406,134.29299926757812,76.7948989868164,122.96700286865234,180605000.0,yahoo_10_years,122.96700286865234
2018-11-17,123.29199981689452,143.0279998779297,122.14099884033205,130.47999572753906,200816000.0,yahoo_10_years,130.47999572753906
2018-11-18,130.29299926757812,130.74899291992188,105.28800201416016,106.2239990234375,83486800.0,yahoo_10_years,106.2239990234375
2018-11-19,105.83699798583984,107.71199798583984,69.65869903564453,72.1134033203125,97310700.0,yahoo_10_years,72.1134033203125
2018-11-20,71.64859771728516,72.96849822998047,48.37979888916016,50.66189956665039,124675000.0,yahoo_10_years,50.66189956665039
2018-11-21,51.12149810791016,54.242698669433594,48.69369888305664,50.74689865112305,56414700.0,yahoo_10_years,50.74689865112305
2018-11-22,50.718299865722656,51.54690170288086,42.75130081176758,42.75130081176758,32667900.0,yahoo_10_years,42.75130081176758
2018-11-23,42.50279998779297,59.46699905395508,36.869598388671875,54.02980041503906,118574000.0,yahoo_10_years,54.02980041503906
2018-11-24,52.82109832763672,68.25450134277344,50.6963996887207,58.502201080322266,172732000.0,yahoo_10_years,58.502201080322266
2018-11-25,60.28419876098633,91.54329681396484,57.31819915771485,87.38359832763672,379158000.0,yahoo_10_years,87.38359832763672
2018-11-26,88.73780059814453,125.53399658203124,87.91739654541016,111.6969985961914,589274000.0,yahoo_10_years,111.6969985961914
2018-11-27,113.41999816894533,121.86900329589844,84.9531021118164,91.94450378417967,296211000.0,yahoo_10_years,91.94450378417967
2018-11-28,90.6165008544922,103.88500213623048,80.94989776611328,97.93589782714844,308722000.0,yahoo_10_years,97.93589782714844
2018-11-29,97.92820739746094,100.30467224121094,91.83736419677734,98.06893157958984,130600465.0,yahoo_10_years,98.06893157958984
2018-11-30,97.28663635253906,106.3490982055664,92.84005737304688,95.28273010253906,166060949.0,yahoo_10_years,95.28273010253906
2018-12-01,95.1103973388672,96.63200378417967,87.8499755859375,93.53663635253906,75286999.0,yahoo_10_years,93.53663635253906
2018-12-02,93.00228118896484,103.36309051513672,92.59972381591795,100.3718490600586,108434556.0,yahoo_10_years,100.3718490600586
2018-12-03,99.87864685058594,100.19392395019533,91.22938537597656,94.4617156982422,79018303.0,yahoo_10_years,94.4617156982422
2018-12-04,94.32264709472656,94.74893951416016,89.9161605834961,90.18128967285156,56754945.0,yahoo_10_years,90.18128967285156
2018-12-05,90.21820068359376,93.64505767822266,84.57877349853516,86.3110122680664,75407123.0,yahoo_10_years,86.3110122680664
2018-12-06,86.16136169433594,110.13687133789062,86.16136169433594,103.69243621826172,194059088.0,yahoo_10_years,103.69243621826172
